id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss,models_ensemble_count,predict_duration
openml.org/t/9952,phoneme,AutoGluon,0,0.966611,aws.docker,0.0.9,,stable,2020-05-14T01:09:26,20.5,11,1,,0.90573,0.966611,,8,0.585364
openml.org/t/9952,phoneme,AutoGluon,1,0.980539,aws.docker,0.0.9,,stable,2020-05-14T01:09:39,20.2,11,1,,0.926063,0.980539,,7,0.439778
openml.org/t/9952,phoneme,AutoGluon,2,0.966051,aws.docker,0.0.9,,stable,2020-05-14T01:09:57,22.5,11,1,,0.898336,0.966051,,5,0.168844
openml.org/t/9952,phoneme,AutoGluon,3,0.959745,aws.docker,0.0.9,,stable,2020-05-14T01:10:14,20.1,11,1,,0.89464,0.959745,,8,0.607507
openml.org/t/12,mfeat-factors,AutoGluon,1,0.0515388,aws.docker,0.0.9,,stable,2020-05-14T01:10:34,206.7,11,1,,0.98,,0.0515388,5,0.337573
openml.org/t/12,mfeat-factors,AutoGluon,4,0.113657,aws.docker,0.0.9,,stable,2020-05-14T01:10:53,213.4,11,1,,0.965,,0.113657,4,0.280957
openml.org/t/12,mfeat-factors,AutoGluon,0,0.090783,aws.docker,0.0.9,,stable,2020-05-14T01:11:10,242.2,11,1,,0.975,,0.090783,5,0.335066
openml.org/t/9952,phoneme,AutoGluon,4,0.960103,aws.docker,0.0.9,,stable,2020-05-14T01:11:00,21.2,11,1,,0.907407,0.960103,,7,0.592797
openml.org/t/9952,phoneme,AutoGluon,5,0.97871,aws.docker,0.0.9,,stable,2020-05-14T01:11:05,24.7,11,1,,0.92037,0.97871,,7,0.5631
openml.org/t/12,mfeat-factors,AutoGluon,3,0.119396,aws.docker,0.0.9,,stable,2020-05-14T01:11:14,238.4,11,1,,0.965,,0.119396,4,0.303253
openml.org/t/9952,phoneme,AutoGluon,6,0.9804,aws.docker,0.0.9,,stable,2020-05-14T01:11:09,21.9,11,1,,0.937037,0.9804,,5,0.342268
