id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/146606,higgs,TPOT,2,0.802138,aws.docker,0.11.1,,stable,2020-04-09T15:27:45,3916.4,143,1,,0.721877,0.802138,
openml.org/t/146606,higgs,TPOT,5,0.802905,aws.docker,0.11.1,,stable,2020-04-09T15:30:19,3849.4,143,1,,0.723814,0.802905,
openml.org/t/146606,higgs,TPOT,7,0.788884,aws.docker,0.11.1,,stable,2020-04-09T15:32:10,3668.4,143,1,,0.713004,0.788884,
openml.org/t/146606,higgs,TPOT,1,0.795061,aws.docker,0.11.1,,stable,2020-04-09T15:33:44,4312.2,143,1,,0.715757,0.795061,
openml.org/t/146606,higgs,TPOT,0,0.802882,aws.docker,0.11.1,,stable,2020-04-09T15:33:59,4642.6,143,1,,0.724528,0.802882,
openml.org/t/146606,higgs,TPOT,6,0.805637,aws.docker,0.11.1,,stable,2020-04-09T15:34:07,3975.2,143,1,,0.723814,0.805637,
openml.org/t/168330,Jannis,TPOT,0,0.731305,aws.docker,0.11.1,,stable,2020-04-09T15:36:55,3774.3,137,1,,0.686171,,0.731305
openml.org/t/168330,Jannis,TPOT,1,0.727705,aws.docker,0.11.1,,stable,2020-04-09T15:40:42,3982.9,153,1,,0.710533,,0.727705
openml.org/t/146606,higgs,TPOT,8,0.791123,aws.docker,0.11.1,,stable,2020-04-09T15:41:47,4157.8,159,1,,0.712596,0.791123,
openml.org/t/168330,Jannis,TPOT,3,0.7196,aws.docker,0.11.1,,stable,2020-04-09T15:42:10,3938.5,153,1,,0.703929,,0.7196
openml.org/t/146606,higgs,TPOT,3,0.804377,aws.docker,0.11.1,,stable,2020-04-09T15:42:47,4697.6,143,1,,0.726058,0.804377,
openml.org/t/168330,Jannis,TPOT,2,0.72768,aws.docker,0.11.1,,stable,2020-04-09T15:43:14,4008.4,153,1,,0.695844,,0.72768
openml.org/t/168330,Jannis,TPOT,5,0.730856,aws.docker,0.11.1,,stable,2020-04-09T15:43:50,3972.0,153,1,,0.706557,,0.730856
openml.org/t/168330,Jannis,TPOT,4,0.731851,aws.docker,0.11.1,,stable,2020-04-09T15:44:03,4030.8,153,1,,0.698555,,0.731851
openml.org/t/146606,higgs,TPOT,9,0.811837,aws.docker,0.11.1,,stable,2020-04-09T15:44:15,4275.6,159,1,,0.730954,0.811837,
openml.org/t/168330,Jannis,TPOT,6,0.7337,aws.docker,0.11.1,,stable,2020-04-09T15:46:59,3980.0,153,1,,0.703093,,0.7337
openml.org/t/168330,Jannis,TPOT,7,0.732448,aws.docker,0.11.1,,stable,2020-04-09T15:48:30,4035.3,153,1,,0.692822,,0.732448
openml.org/t/168330,Jannis,TPOT,8,0.726534,aws.docker,0.11.1,,stable,2020-04-09T15:49:01,3986.6,153,1,,0.713842,,0.726534
openml.org/t/168330,Jannis,TPOT,9,0.739959,aws.docker,0.11.1,,stable,2020-04-09T15:49:14,3753.5,139,1,,0.696047,,0.739959
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TPOT,0,0.180415,aws.docker,0.11.1,,stable,2020-04-09T16:31:22,3687.4,380,1,,0.923918,,0.180415
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TPOT,1,0.195875,aws.docker,0.11.1,,stable,2020-04-09T16:33:43,3709.0,382,1,,0.917671,,0.195875
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TPOT,2,0.249369,aws.docker,0.11.1,,stable,2020-04-09T16:35:23,3678.7,382,1,,0.850067,,0.249369
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TPOT,3,0.219471,aws.docker,0.11.1,,stable,2020-04-09T16:37:00,3666.9,381,1,,0.917224,,0.219471
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TPOT,6,0.254187,aws.docker,0.11.1,,stable,2020-04-09T16:38:33,3641.2,403,1,,0.863454,,0.254187
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TPOT,4,0.201936,aws.docker,0.11.1,,stable,2020-04-09T16:40:14,3768.4,428,1,,0.91187,,0.201936
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TPOT,5,0.0898686,aws.docker,0.11.1,,stable,2020-04-09T16:42:40,3903.7,403,1,,0.969656,,0.0898686
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TPOT,7,0.192659,aws.docker,0.11.1,,stable,2020-04-09T16:46:12,3930.3,398,1,,0.919902,,0.192659
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TPOT,9,0.251257,aws.docker,0.11.1,,stable,2020-04-09T16:46:40,3658.0,397,1,,0.862754,,0.251257
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,TPOT,8,0.133845,aws.docker,0.11.1,,stable,2020-04-09T16:49:00,3889.3,368,1,,0.946676,,0.133845
openml.org/t/3945,KDDCup09_appetency,TPOT,0,0.80329,aws.docker,0.11.1,,stable,2020-04-09T16:48:50,3732.1,80,1,,0.9822,0.80329,
openml.org/t/3945,KDDCup09_appetency,TPOT,1,0.80037,aws.docker,0.11.1,,stable,2020-04-09T16:50:01,3781.5,80,1,,0.9822,0.80037,
openml.org/t/3945,KDDCup09_appetency,TPOT,5,0.822069,aws.docker,0.11.1,,stable,2020-04-09T16:51:18,3747.2,80,1,,0.9822,0.822069,
openml.org/t/3945,KDDCup09_appetency,TPOT,3,0.803436,aws.docker,0.11.1,,stable,2020-04-09T16:51:41,3802.1,80,1,,0.9822,0.803436,
openml.org/t/3945,KDDCup09_appetency,TPOT,4,0.851057,aws.docker,0.11.1,,stable,2020-04-09T16:52:33,3849.5,80,1,,0.9822,0.851057,
openml.org/t/3945,KDDCup09_appetency,TPOT,2,0.81169,aws.docker,0.11.1,,stable,2020-04-09T16:53:19,3944.6,80,1,,0.9822,0.81169,
openml.org/t/3945,KDDCup09_appetency,TPOT,6,0.815294,aws.docker,0.11.1,,stable,2020-04-09T16:55:13,3842.4,80,1,,0.9822,0.815294,
openml.org/t/3945,KDDCup09_appetency,TPOT,8,0.796634,aws.docker,0.11.1,,stable,2020-04-09T16:55:57,3760.2,80,1,,0.9822,0.796634,
openml.org/t/3945,KDDCup09_appetency,TPOT,7,0.840583,aws.docker,0.11.1,,stable,2020-04-09T16:56:12,3817.7,80,1,,0.9822,0.840583,
openml.org/t/3945,KDDCup09_appetency,TPOT,9,0.820733,aws.docker,0.11.1,,stable,2020-04-09T16:57:03,3813.0,80,1,,0.9822,0.820733,
openml.org/t/168335,MiniBooNE,TPOT,0,0.980588,aws.docker,0.11.1,,stable,2020-04-09T17:39:11,3799.6,128,1,,0.936573,0.980588,
openml.org/t/168335,MiniBooNE,TPOT,3,0.983308,aws.docker,0.11.1,,stable,2020-04-09T17:42:48,3683.6,128,1,,0.940494,0.983308,
openml.org/t/168335,MiniBooNE,TPOT,2,0.98205,aws.docker,0.11.1,,stable,2020-04-09T17:43:16,3818.9,128,1,,0.936957,0.98205,
openml.org/t/168335,MiniBooNE,TPOT,1,0.982691,aws.docker,0.11.1,,stable,2020-04-09T17:44:56,3981.2,144,1,,0.937572,0.982691,
openml.org/t/168335,MiniBooNE,TPOT,4,0.983516,aws.docker,0.11.1,,stable,2020-04-09T17:51:00,4090.7,145,1,,0.940412,0.983516,
openml.org/t/168335,MiniBooNE,TPOT,6,0.984107,aws.docker,0.11.1,,stable,2020-04-09T17:50:51,3813.9,128,1,,0.942642,0.984107,
openml.org/t/168335,MiniBooNE,TPOT,7,0.983299,aws.docker,0.11.1,,stable,2020-04-09T17:51:43,3685.2,129,1,,0.941104,0.983299,
openml.org/t/168335,MiniBooNE,TPOT,5,0.981595,aws.docker,0.11.1,,stable,2020-04-09T17:53:43,4088.0,144,1,,0.938567,0.981595,
openml.org/t/168335,MiniBooNE,TPOT,8,0.983426,aws.docker,0.11.1,,stable,2020-04-09T17:53:53,3786.7,129,1,,0.941027,0.983426,
openml.org/t/168335,MiniBooNE,TPOT,9,0.983785,aws.docker,0.11.1,,stable,2020-04-09T17:54:29,3684.5,128,1,,0.940566,0.983785,
