"model_id","auc","logloss","aucpr","mean_per_class_error","rmse","mse","training_time_ms","predict_time_per_row_ms"
"GBM_1_AutoML_20200520_115541",0.677715654403473,0.626978929799684,0.575668744982787,0.392151554793013,0.467675303356613,0.2187201893697,4558,0.001019
"GBM_grid__1_AutoML_20200520_115541_model_17",0.677067007480653,0.627481317768219,0.575118143107107,0.401248982930169,0.467860107287576,0.218893079991142,9746,8.0E-4
"GBM_5_AutoML_20200520_115541",0.676878656561096,0.627826192870756,0.574743233132093,0.392043760915628,0.46800590596799,0.219029528020919,17581,0.001005
"GBM_grid__1_AutoML_20200520_115541_model_18",0.676770234106264,0.627803742076674,0.573791070861434,0.396712200427019,0.468065578138675,0.219085385438292,4506,0.001134
"XGBoost_grid__1_AutoML_20200520_115541_model_6",0.675701180651025,0.628256503570733,0.572736883401385,0.402887495407693,0.468292331739102,0.219297707965645,29476,5.94E-4
"XGBoost_2_AutoML_20200520_115541",0.675467542084797,0.628878120365258,0.574818769376543,0.402172620976131,0.468450658930542,0.219446019852459,27232,6.43E-4
"XGBoost_grid__1_AutoML_20200520_115541_model_1",0.675412507858504,0.628200903739105,0.57373236441269,0.404996535951376,0.468291704204373,0.219297120226636,25312,6.75E-4
"GBM_grid__1_AutoML_20200520_115541_model_7",0.67508042278251,0.628390052349783,0.572385577625873,0.398999080482651,0.468377549787049,0.219377529144519,2936,0.001306
"GBM_grid__1_AutoML_20200520_115541_model_12",0.675066138873308,0.62892347884256,0.572588098944476,0.402536315347544,0.468599890784995,0.219585857643709,3236,9.49E-4
"XGBoost_grid__1_AutoML_20200520_115541_model_7",0.675005628080466,0.628550718438192,0.573074496326879,0.398698573594646,0.4684362921589,0.219432559811578,23664,5.76E-4
"GBM_grid__1_AutoML_20200520_115541_model_3",0.674637667843637,0.628859553526451,0.571056036031165,0.394474829710925,0.468513093707205,0.219504518975096,6350,0.001035
"XGBoost_3_AutoML_20200520_115541",0.674482263216792,0.628864060960122,0.57210978598811,0.399110794725609,0.46859042061051,0.219576982287935,25261,5.98E-4
"GBM_grid__1_AutoML_20200520_115541_model_15",0.674435686270885,0.629151936377665,0.571542517856593,0.39382803409489,0.4686374231888,0.219621034413039,16846,9.93E-4
"XGBoost_grid__1_AutoML_20200520_115541_model_2",0.673364373794159,0.629434698769865,0.570224346948329,0.396377461679957,0.468897929860873,0.219865268627812,20757,6.48E-4
"GBM_grid__1_AutoML_20200520_115541_model_19",0.672987773987411,0.629535164956352,0.569540322592893,0.401992433890214,0.468895184213995,0.219862693779076,4475,8.28E-4
"GBM_grid__1_AutoML_20200520_115541_model_13",0.672212664374827,0.63110464874162,0.568403272904177,0.40312970531488,0.469639561068956,0.220561317321041,5580,0.001011
"GBM_grid__1_AutoML_20200520_115541_model_10",0.668747246401501,0.632366780964371,0.56437462257827,0.405841332426178,0.470283055283558,0.221166152086838,1930,9.81E-4
"GBM_grid__1_AutoML_20200520_115541_model_8",0.667723477482189,0.632916127630704,0.563071572660305,0.4045686723461,0.470549675084958,0.22141699672256,1842,8.55E-4
"GBM_grid__1_AutoML_20200520_115541_model_14",0.666241211398536,0.633675165775022,0.5617729388201,0.405059154790983,0.470903629828775,0.221750228585916,1769,8.44E-4
"GBM_grid__1_AutoML_20200520_115541_model_4",0.665559581891004,0.63708854823648,0.559837388575579,0.417078918905058,0.472023461891697,0.222806148576222,21648,8.74E-4
"GBM_grid__1_AutoML_20200520_115541_model_5",0.664614930362055,0.639200292870432,0.558872182426691,0.412628609247526,0.472880255377664,0.223615735926044,21190,8.71E-4
"GBM_grid__1_AutoML_20200520_115541_model_1",0.664287123594449,0.634516396473178,0.558965820299737,0.411696363153839,0.471326629343528,0.222148791528332,2190,8.7E-4
"DeepLearning_grid__2_AutoML_20200520_115541_model_1",0.655718587903699,0.643561315432582,0.547142822902435,0.410975042848244,0.47562793807502,0.226221935477495,42948,0.001128
"XRT_1_AutoML_20200520_115541",0.655708902087254,0.639125028478188,0.550037174134773,0.417146228744943,0.473529744447712,0.224230418876716,19316,7.0E-4
"DeepLearning_grid__3_AutoML_20200520_115541_model_1",0.655689856252837,0.647328564368028,0.543825546564103,0.410040248019215,0.477726035050576,0.228222164565145,40228,0.001145
"DeepLearning_1_AutoML_20200520_115541",0.655051736083956,0.638562283595047,0.54369415154935,0.416790344412013,0.473395180948523,0.224102997345285,17583,7.13E-4
"DeepLearning_grid__1_AutoML_20200520_115541_model_1",0.648131992424301,0.642632717752456,0.534606320816929,0.423214113921288,0.475336478736898,0.225944768017994,50225,0.001536
"DRF_1_AutoML_20200520_115541",0.646675508385102,0.669985950014072,0.535586272589847,0.425697428680334,0.479911132614386,0.230314695207223,19693,7.23E-4
"GLM_1_AutoML_20200520_115541",0.637655292619363,0.646913344385166,0.524734174297424,0.431959207290534,0.477308921597649,0.22782380663671,2085,4.31E-4
"DeepLearning_grid__2_AutoML_20200520_115541_model_2",0.622843850988142,0.660100878398898,0.512327143475634,0.448052281836007,0.482994578711105,0.233283763064318,802,0.00368
"DeepLearning_grid__3_AutoML_20200520_115541_model_2",0.617850022171136,0.697852349886258,0.500812746048288,0.445215639774686,0.501785589386037,0.251788777715493,1160,0.004134
