"model_id","auc","logloss","aucpr","mean_per_class_error","rmse","mse","training_time_ms","predict_time_per_row_ms"
"GBM_grid__1_AutoML_20200520_142811_model_12",0.674323701808062,0.629216546203383,0.572593710365197,0.399477044468614,0.468737064593588,0.219714435723814,3842,8.4E-4
"XGBoost_grid__1_AutoML_20200520_142811_model_16",0.67431402490908,0.6289815380544,0.571956242852045,0.398624035632583,0.468641410104623,0.219624771264849,19087,6.2E-4
"XGBoost_grid__1_AutoML_20200520_142811_model_13",0.674083611353698,0.629105248753248,0.57107274334172,0.400717811968287,0.468704885210688,0.219684269420364,24442,5.91E-4
"XGBoost_grid__1_AutoML_20200520_142811_model_7",0.674027684136813,0.629022830879911,0.57132093237471,0.399404458394022,0.468676193077714,0.219657373957818,21656,6.44E-4
"XGBoost_grid__1_AutoML_20200520_142811_model_11",0.673858875941004,0.629083837803357,0.571972135507081,0.397089798989618,0.468689402580179,0.219669756090965,28610,6.75E-4
"XGBoost_grid__1_AutoML_20200520_142811_model_2",0.673471118521658,0.62934962019729,0.571369508985872,0.39908183993079,0.468828782321929,0.219800427133463,17490,5.88E-4
"XGBoost_grid__1_AutoML_20200520_142811_model_10",0.673446984963553,0.629306732002167,0.570772696397412,0.396162254680117,0.468815298020487,0.219787783658039,23712,6.5E-4
"GBM_grid__1_AutoML_20200520_142811_model_7",0.673081822321497,0.629487635074086,0.57023680097359,0.401305916576071,0.468904754648876,0.219871668932323,3911,0.001201
"XGBoost_grid__1_AutoML_20200520_142811_model_32",0.673024148318788,0.630598245163566,0.571256900371328,0.402628473386867,0.469238749912402,0.220185004419354,27304,6.5E-4
"XGBoost_grid__1_AutoML_20200520_142811_model_39",0.672634311264129,0.631026668519579,0.573273898850556,0.40870927436769,0.469455074053511,0.220388066554587,67970,8.73E-4
"GBM_grid__1_AutoML_20200520_142811_model_3",0.672542287816281,0.63015432064996,0.568371691275753,0.40070392436773,0.469092564293358,0.220047833875318,6913,0.001141
"GBM_grid__1_AutoML_20200520_142811_model_15",0.67221115089472,0.630400357262436,0.567904801371494,0.398320795438492,0.469219250218843,0.220166704775933,17198,0.001065
"XGBoost_2_AutoML_20200520_142811",0.671882331476611,0.631526605169298,0.572687228416338,0.404891093795616,0.469663666628715,0.220583959751129,33348,6.74E-4
"GBM_grid__1_AutoML_20200520_142811_model_13",0.671847719070008,0.63130546606019,0.567715851762154,0.404414109901047,0.469719852853506,0.220636740164719,6464,0.00106
"XGBoost_grid__1_AutoML_20200520_142811_model_1",0.671147160691991,0.63056292777224,0.568602877160237,0.402636492882037,0.469415727979039,0.220351125674091,17363,6.62E-4
"GBM_grid__1_AutoML_20200520_142811_model_10",0.668309314565788,0.632593309751664,0.563830420780555,0.393908839996494,0.470388089996666,0.221264955210711,2703,8.11E-4
"GBM_grid__1_AutoML_20200520_142811_model_8",0.667383834752653,0.633071448164594,0.562504553316365,0.401392598878376,0.470618888603506,0.221482138310399,2572,8.4E-4
"XGBoost_grid__1_AutoML_20200520_142811_model_35",0.667302368129259,0.636127327595882,0.566441442756675,0.400140880734199,0.471661643430459,0.222464705883522,41222,6.1E-4
"GBM_grid__1_AutoML_20200520_142811_model_14",0.66576366197091,0.633835903240839,0.560932799021237,0.409784337570811,0.470985592036367,0.221827427905847,2711,7.99E-4
"XGBoost_grid__1_AutoML_20200520_142811_model_33",0.665732814185351,0.635840360474977,0.562599575710549,0.407841211609901,0.47163792692362,0.22244233411281,32075,5.42E-4
"GBM_grid__1_AutoML_20200520_142811_model_1",0.663439475605331,0.634928339270604,0.558097688637304,0.400695528265287,0.471514366473213,0.222325797790636,3504,8.7E-4
"XGBoost_grid__1_AutoML_20200520_142811_model_38",0.662910946493694,0.639364669052397,0.557946960050321,0.417797515029413,0.473086064351769,0.223810424283846,29649,5.11E-4
"GBM_grid__1_AutoML_20200520_142811_model_4",0.662586749017372,0.639588451629463,0.555978710573481,0.405418759157643,0.47313006790203,0.22385206115298,21365,8.31E-4
"GBM_grid__1_AutoML_20200520_142811_model_5",0.661904588609719,0.641293494708956,0.556718547384198,0.414173029218415,0.473724438144937,0.224414843295736,19466,8.17E-4
"DRF_1_AutoML_20200520_142811",0.660775303706349,0.640026537643894,0.554935056542327,0.417210195987901,0.473252436594011,0.223967868742168,96243,0.00106
"XRT_1_AutoML_20200520_142811",0.660122335754273,0.637718652548846,0.5552486028104,0.415338473189754,0.472882976355467,0.223618309326806,54151,0.001052
"DeepLearning_grid__1_AutoML_20200520_142811_model_6",0.657753287291651,0.638469687261995,0.548373839799079,0.416237258888621,0.473146007780824,0.223867144678931,56235,0.002974
"XGBoost_grid__1_AutoML_20200520_142811_model_26",0.65760320804925,0.650035322284733,0.553466133781557,0.418325177073315,0.47724128509991,0.227759244203814,63744,6.14E-4
"DeepLearning_grid__1_AutoML_20200520_142811_model_4",0.656174217585243,0.640741107933819,0.547085600033295,0.413896387949861,0.474194436424487,0.224860363535937,53879,0.006328
"DeepLearning_grid__2_AutoML_20200520_142811_model_1",0.655937796770575,0.641738940511189,0.546707105982489,0.414848580956489,0.475033706941404,0.225657022730492,51369,0.001159
"DeepLearning_grid__3_AutoML_20200520_142811_model_1",0.654729071996495,0.643928902978714,0.546010397830674,0.41487206001429,0.475788571822283,0.226374765076687,51436,0.00123
"DeepLearning_1_AutoML_20200520_142811",0.653751510674217,0.638865220790737,0.544512744432302,0.414793997373149,0.473526053881155,0.224226923704259,17631,6.03E-4
"DeepLearning_grid__1_AutoML_20200520_142811_model_7",0.651467267699024,0.6440931033235,0.538680978137825,0.420195132554735,0.475943589021187,0.226522299930369,54337,0.006714
"DeepLearning_grid__1_AutoML_20200520_142811_model_11",0.650338564711957,0.641524816493163,0.538896486533168,0.420870692588124,0.47479071160507,0.225426219826449,6688,0.001058
"XGBoost_grid__1_AutoML_20200520_142811_model_19",0.650073401877284,0.658392874880617,0.545404047933028,0.420346573472991,0.480683129580022,0.231056271062844,56251,6.15E-4
"DeepLearning_grid__3_AutoML_20200520_142811_model_3",0.649565612918025,0.653628625879458,0.541163208068273,0.426539086208177,0.480437142674562,0.230819848061297,131254,0.014839
"XGBoost_grid__1_AutoML_20200520_142811_model_22",0.64880140936263,0.657930923674597,0.544347902939403,0.423249147107713,0.480577340281815,0.230954579992344,47531,6.86E-4
"DeepLearning_grid__1_AutoML_20200520_142811_model_1",0.648749883224786,0.641921572152236,0.537239653480937,0.416837700702705,0.47496751815419,0.22559414330155,41313,0.001062
"DeepLearning_grid__1_AutoML_20200520_142811_model_3",0.648231782567613,0.642803443776438,0.534878516081572,0.415481690962871,0.475437365223741,0.226040688250893,36818,0.007031
"DeepLearning_grid__1_AutoML_20200520_142811_model_8",0.647597862316399,0.642495849130686,0.534407767179084,0.419662984819586,0.475253780950996,0.225866156308217,37784,0.002814
"DeepLearning_grid__1_AutoML_20200520_142811_model_9",0.647050815781871,0.643931489299111,0.536455612112109,0.427929514036876,0.475944577158322,0.226523240526414,30619,0.001028
"DeepLearning_grid__1_AutoML_20200520_142811_model_5",0.646794273852659,0.647289228017703,0.538128337977753,0.416947655094718,0.477217241185918,0.227736295285098,62927,0.006284
"DeepLearning_grid__3_AutoML_20200520_142811_model_4",0.64514795403263,0.645955090208834,0.534619493224476,0.423252087381893,0.476701246711276,0.227244078616085,140788,0.014075
"DeepLearning_grid__3_AutoML_20200520_142811_model_2",0.644910081952712,0.645132566766372,0.537264772580474,0.423915506393165,0.476175064655855,0.226742692200007,46024,0.004325
"DeepLearning_grid__2_AutoML_20200520_142811_model_5",0.642571067505309,0.649932911412703,0.5336161038319,0.422943938435521,0.478734208884578,0.229186442756342,129182,0.011009
"DeepLearning_grid__1_AutoML_20200520_142811_model_10",0.642528798523539,0.645951953285104,0.531592365909127,0.428992457785697,0.47673588569406,0.2272771047085,35564,0.001947
"DeepLearning_grid__2_AutoML_20200520_142811_model_3",0.641781619441832,0.654494059921716,0.535284721497957,0.430006879752156,0.481008642736678,0.231369314387381,104028,0.011016
"DeepLearning_grid__1_AutoML_20200520_142811_model_2",0.641442832373973,0.646673749121172,0.530886033957283,0.427483655406131,0.477074738042004,0.227600305677847,26752,0.002852
"DeepLearning_grid__2_AutoML_20200520_142811_model_2",0.641276740271472,0.649751186752626,0.532395768465082,0.433382703975215,0.477955229663217,0.228441201562418,43301,0.003603
"DeepLearning_grid__2_AutoML_20200520_142811_model_4",0.641159483928982,0.64700300141432,0.532111392640381,0.425372868284007,0.477208621917604,0.227728068832499,115509,0.01129
"DeepLearning_grid__3_AutoML_20200520_142811_model_5",0.637732980104911,0.664297759256983,0.533365486821643,0.424975886475079,0.486026116366468,0.236221385790272,72484,0.015898
"GLM_1_AutoML_20200520_142811",0.637492726232854,0.64695684797817,0.524693453030671,0.428854735658352,0.477331079961086,0.227844959896817,4190,5.14E-4
