id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss,models_ensemble_count,predict_duration
openml.org/t/9977,nomao,AutoGluon,2,0.995146,aws.docker,0.0.9,,stable,2020-05-14T03:32:05,113.5,11,1,,0.97244,0.995146,,4,0.278565
openml.org/t/9977,nomao,AutoGluon,5,0.995764,aws.docker,0.0.9,,stable,2020-05-14T03:32:12,112.4,11,1,,0.973012,0.995764,,4,0.267477
openml.org/t/9977,nomao,AutoGluon,6,0.995911,aws.docker,0.0.9,,stable,2020-05-14T03:32:00,112.3,11,1,,0.972722,0.995911,,4,0.265952
openml.org/t/9977,nomao,AutoGluon,7,0.997446,aws.docker,0.0.9,,stable,2020-05-14T03:31:59,106.3,11,1,,0.978236,0.997446,,4,0.264966
openml.org/t/9977,nomao,AutoGluon,4,0.996199,aws.docker,0.0.9,,stable,2020-05-14T03:32:16,144.8,11,1,,0.975631,0.996199,,4,0.285584
openml.org/t/9977,nomao,AutoGluon,8,0.995257,aws.docker,0.0.9,,stable,2020-05-14T03:32:20,108.6,11,1,,0.9704,0.995257,,4,0.267273
openml.org/t/9977,nomao,AutoGluon,9,0.99633,aws.docker,0.0.9,,stable,2020-05-14T03:32:32,118.1,11,1,,0.975044,0.99633,,6,0.760998
openml.org/t/168335,MiniBooNE,AutoGluon,6,0.989918,aws.docker,0.0.9,,stable,2020-05-14T03:33:16,315.8,11,1,,0.957327,0.989918,,5,1.01253
openml.org/t/167120,numerai28.6,AutoGluon,1,0.521765,aws.docker,0.0.9,,stable,2020-05-14T03:34:30,163.2,11,1,,0.520245,0.521765,,3,0.24475
openml.org/t/168335,MiniBooNE,AutoGluon,7,0.988357,aws.docker,0.0.9,,stable,2020-05-14T03:34:37,311.7,11,1,,0.952407,0.988357,,5,1.80722
openml.org/t/167120,numerai28.6,AutoGluon,3,0.51279,aws.docker,0.0.9,,stable,2020-05-14T03:34:57,152.6,11,1,,0.511005,0.51279,,5,9.71301
openml.org/t/168335,MiniBooNE,AutoGluon,8,0.989223,aws.docker,0.0.9,,stable,2020-05-14T03:34:51,320.9,11,1,,0.953099,0.989223,,6,2.32117
openml.org/t/167120,numerai28.6,AutoGluon,0,0.524214,aws.docker,0.0.9,,stable,2020-05-14T03:34:46,164.3,11,1,,0.516715,0.524214,,5,0.185149
openml.org/t/168335,MiniBooNE,AutoGluon,9,0.98937,aws.docker,0.0.9,,stable,2020-05-14T03:34:45,312.0,11,1,,0.954021,0.98937,,5,1.77484
openml.org/t/167120,numerai28.6,AutoGluon,2,0.514965,aws.docker,0.0.9,,stable,2020-05-14T03:35:12,164.5,11,1,,0.511109,0.514965,,5,11.3065
openml.org/t/167120,numerai28.6,AutoGluon,4,0.525655,aws.docker,0.0.9,,stable,2020-05-14T03:35:06,151.2,11,1,,0.526682,0.525655,,8,14.0215
openml.org/t/167120,numerai28.6,AutoGluon,7,0.529205,aws.docker,0.0.9,,stable,2020-05-14T03:35:24,151.9,11,1,,0.519622,0.529205,,7,2.01393
openml.org/t/167120,numerai28.6,AutoGluon,5,0.52098,aws.docker,0.0.9,,stable,2020-05-14T03:35:16,158.9,11,1,,0.518688,0.52098,,6,9.82123
openml.org/t/167120,numerai28.6,AutoGluon,9,0.513544,aws.docker,0.0.9,,stable,2020-05-14T03:35:58,154.7,11,1,,0.507683,0.513544,,4,9.48226
openml.org/t/167120,numerai28.6,AutoGluon,6,0.519513,aws.docker,0.0.9,,stable,2020-05-14T03:35:50,158.1,11,1,,0.510071,0.519513,,4,9.69403
openml.org/t/167120,numerai28.6,AutoGluon,8,0.517227,aws.docker,0.0.9,,stable,2020-05-14T03:36:12,154.7,11,1,,0.511005,0.517227,,6,10.803
openml.org/t/146212,Shuttle,AutoGluon,0,0.000541778,aws.docker,0.0.9,,stable,2020-05-14T03:37:17,77.5,11,1,,0.999828,,0.000541778,4,0.849559
openml.org/t/146212,Shuttle,AutoGluon,3,0.000775023,aws.docker,0.0.9,,stable,2020-05-14T03:37:31,76.6,11,1,,0.999655,,0.000775023,2,0.0260367
openml.org/t/146212,Shuttle,AutoGluon,5,0.000260324,aws.docker,0.0.9,,stable,2020-05-14T03:37:52,76.9,11,1,,1.0,,0.000260324,2,0.0272591
openml.org/t/146212,Shuttle,AutoGluon,1,0.000423739,aws.docker,0.0.9,,stable,2020-05-14T03:37:57,115.2,11,1,,0.999828,,0.000423739,3,0.142645
openml.org/t/146212,Shuttle,AutoGluon,2,0.000273015,aws.docker,0.0.9,,stable,2020-05-14T03:39:03,168.8,11,1,,1.0,,0.000273015,3,0.141908
openml.org/t/146212,Shuttle,AutoGluon,4,0.00078695,aws.docker,0.0.9,,stable,2020-05-14T03:39:15,167.3,11,1,,0.999483,,0.00078695,3,0.138377
openml.org/t/146212,Shuttle,AutoGluon,8,0.000861175,aws.docker,0.0.9,,stable,2020-05-14T03:39:55,90.7,11,1,,0.999483,,0.000861175,2,0.0270159
openml.org/t/146212,Shuttle,AutoGluon,7,4.41596e-05,aws.docker,0.0.9,,stable,2020-05-14T03:40:50,146.3,11,1,,1.0,,4.41596e-05,2,0.0340538
openml.org/t/146212,Shuttle,AutoGluon,9,4.88684e-05,aws.docker,0.0.9,,stable,2020-05-14T03:41:22,161.8,11,1,,1.0,,4.88684e-05,2,0.0721459
openml.org/t/146212,Shuttle,AutoGluon,6,6.473e-05,aws.docker,0.0.9,,stable,2020-05-14T03:41:19,245.2,11,1,,1.0,,6.473e-05,2,0.152819
openml.org/t/168337,guillermo,AutoGluon,8,0.907101,aws.docker,0.0.9,,stable,2020-05-14T03:44:32,1098.3,11,1,,0.85,0.907101,,5,8.73492
openml.org/t/168337,guillermo,AutoGluon,4,0.915394,aws.docker,0.0.9,,stable,2020-05-14T03:44:19,1128.8,11,1,,0.843,0.915394,,6,6.07137
openml.org/t/168337,guillermo,AutoGluon,3,0.919954,aws.docker,0.0.9,,stable,2020-05-14T03:44:47,1182.2,11,1,,0.854,0.919954,,5,5.02463
openml.org/t/168337,guillermo,AutoGluon,1,0.903455,aws.docker,0.0.9,,stable,2020-05-14T03:44:35,1223.0,11,1,,0.8235,0.903455,,6,5.91016
openml.org/t/168337,guillermo,AutoGluon,6,0.920895,aws.docker,0.0.9,,stable,2020-05-14T03:44:57,1170.1,11,1,,0.8535,0.920895,,4,4.14187
openml.org/t/168337,guillermo,AutoGluon,2,0.925332,aws.docker,0.0.9,,stable,2020-05-14T03:44:57,1222.6,11,1,,0.856,0.925332,,5,5.04821
openml.org/t/168337,guillermo,AutoGluon,9,0.919692,aws.docker,0.0.9,,stable,2020-05-14T03:45:23,1127.9,11,1,,0.852,0.919692,,4,7.95821
openml.org/t/168337,guillermo,AutoGluon,7,0.903615,aws.docker,0.0.9,,stable,2020-05-14T03:45:23,1157.5,11,1,,0.8365,0.903615,,4,3.96931
openml.org/t/168337,guillermo,AutoGluon,0,0.917953,aws.docker,0.0.9,,stable,2020-05-14T03:45:30,1260.0,11,1,,0.849,0.917953,,6,6.08784
openml.org/t/168337,guillermo,AutoGluon,5,0.915797,aws.docker,0.0.9,,stable,2020-05-14T03:45:58,1247.3,11,1,,0.853,0.915797,,5,5.04069
openml.org/t/168331,Volkert,AutoGluon,2,0.783645,aws.docker,0.0.9,,stable,2020-05-14T03:53:42,819.0,11,1,,0.723032,,0.783645,6,5.32986
openml.org/t/168331,Volkert,AutoGluon,9,0.770787,aws.docker,0.0.9,,stable,2020-05-14T03:54:23,801.3,11,1,,0.726634,,0.770787,6,5.10318
openml.org/t/168331,Volkert,AutoGluon,0,0.790356,aws.docker,0.0.9,,stable,2020-05-14T03:54:35,864.2,11,1,,0.716687,,0.790356,6,5.2747
openml.org/t/168331,Volkert,AutoGluon,1,0.7708,aws.docker,0.0.9,,stable,2020-05-14T03:54:46,899.5,11,1,,0.72389,,0.7708,6,5.19379
openml.org/t/168331,Volkert,AutoGluon,8,0.771961,aws.docker,0.0.9,,stable,2020-05-14T03:54:32,819.5,11,1,,0.724919,,0.771961,6,4.9057
openml.org/t/168331,Volkert,AutoGluon,3,0.79118,aws.docker,0.0.9,,stable,2020-05-14T03:54:49,865.2,11,1,,0.719088,,0.79118,6,5.06118
openml.org/t/168331,Volkert,AutoGluon,4,0.775634,aws.docker,0.0.9,,stable,2020-05-14T03:54:44,866.8,11,1,,0.726119,,0.775634,6,5.18935
openml.org/t/168331,Volkert,AutoGluon,5,0.778808,aws.docker,0.0.9,,stable,2020-05-14T03:55:27,884.8,11,1,,0.73195,,0.778808,5,4.56581
