id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/146195,connect-4,TPOT,3,0.386365,aws.docker,0.11.1,,stable,2020-04-09T14:42:34,14524.1,671,1,,0.852575,,0.386365
openml.org/t/146195,connect-4,TPOT,6,0.389395,aws.docker,0.11.1,,stable,2020-04-09T14:42:41,14533.3,638,1,,0.843843,,0.389395
openml.org/t/146195,connect-4,TPOT,7,0.396048,aws.docker,0.11.1,,stable,2020-04-09T14:42:40,14542.6,623,1,,0.844856,,0.396048
openml.org/t/168868,APSFailure,TPOT,1,0.987284,aws.docker,0.11.1,,stable,2020-04-09T14:43:20,14645.0,320,1,,0.991316,0.987284,
openml.org/t/146195,connect-4,TPOT,0,0.367615,aws.docker,0.11.1,,stable,2020-04-09T14:43:11,14585.8,614,1,,0.857016,,0.367615
openml.org/t/146195,connect-4,TPOT,9,0.384534,aws.docker,0.11.1,,stable,2020-04-09T14:44:26,14647.7,590,1,,0.847224,,0.384534
openml.org/t/146195,connect-4,TPOT,5,0.385086,aws.docker,0.11.1,,stable,2020-04-09T14:44:37,14669.5,671,1,,0.847839,,0.385086
openml.org/t/146195,connect-4,TPOT,1,0.370964,aws.docker,0.11.1,,stable,2020-04-09T14:45:51,14757.7,611,1,,0.854352,,0.370964
openml.org/t/168868,APSFailure,TPOT,3,0.991152,aws.docker,0.11.1,,stable,2020-04-09T14:46:59,14892.2,423,1,,0.994868,0.991152,
openml.org/t/168868,APSFailure,TPOT,0,0.991218,aws.docker,0.11.1,,stable,2020-04-09T14:46:48,14891.4,513,1,,0.994211,0.991218,
openml.org/t/146195,connect-4,TPOT,8,0.389143,aws.docker,0.11.1,,stable,2020-04-09T14:47:13,14804.1,620,1,,0.847372,,0.389143
openml.org/t/146195,connect-4,TPOT,2,0.350046,aws.docker,0.11.1,,stable,2020-04-09T14:48:46,14941.1,675,1,,0.860864,,0.350046
openml.org/t/168868,APSFailure,TPOT,9,0.993281,aws.docker,0.11.1,,stable,2020-04-09T14:54:13,15298.3,312,1,,0.994342,0.993281,
openml.org/t/146825,Fashion-MNIST,TPOT,3,0.403108,aws.docker,0.11.1,,stable,2020-04-09T15:30:26,17249.3,158,1,,0.860429,,0.403108
openml.org/t/146825,Fashion-MNIST,TPOT,6,0.396134,aws.docker,0.11.1,,stable,2020-04-09T15:32:26,17361.4,158,1,,0.864429,,0.396134
openml.org/t/146825,Fashion-MNIST,TPOT,8,0.401226,aws.docker,0.11.1,,stable,2020-04-09T15:32:23,17351.7,158,1,,0.860286,,0.401226
